Синоптический_индекс_станции,Локация,Широта,Долгота,Подъем,Дата_по_Гринвичу,Сумма_осадков,Средняя_температура
37461,Сулак,42.4,46.25,2927,1981-11-12T15:00:00Z,24.4,-1.425
37461,Сулак,42.4,46.25,2927,1982-04-27T18:00:00Z,23.400000000000002,-3.15
37461,Сулак,42.4,46.25,2927,1983-01-01T15:00:00Z,22.1,-12.1
37461,Сулак,42.4,46.25,2927,1983-09-20T03:00:00Z,23.9,-1.775
37461,Сулак,42.4,46.25,2927,1983-10-04T06:00:00Z,20.1,-2.075
37461,Сулак,42.4,46.25,2927,1984-04-02T15:00:00Z,21.6,-6.275
37461,Сулак,42.4,46.25,2927,1984-10-17T18:00:00Z,21.1,-4.525
37461,Сулак,42.4,46.25,2927,1984-10-18T06:00:00Z,22.3,-9.9
37461,Сулак,42.4,46.25,2927,1984-11-12T15:00:00Z,20.7,-6.025
37461,Сулак,42.4,46.25,2927,1985-10-20T06:00:00Z,21.1,-0.8
37461,Сулак,42.4,46.25,2927,1986-10-23T09:00:00Z,23.3,-1.875
37461,Сулак,42.4,46.25,2927,1987-10-03T03:00:00Z,35.9,-4.175
37461,Сулак,42.4,46.25,2927,1988-08-29T18:00:00Z,21.3,-0.575
37461,Сулак,42.4,46.25,2927,1989-04-18T00:00:00Z,26.2,-1.1
37461,Сулак,42.4,46.25,2927,1990-05-06T21:00:00Z,31.1,-4.175
37461,Сулак,42.4,46.25,2927,1990-05-12T18:00:00Z,29.3,-2
37461,Сулак,42.4,46.25,2927,1990-09-30T15:00:00Z,24.1,-0.425
37461,Сулак,42.4,46.25,2927,1991-05-03T15:00:00Z,24.7,-3.225
37461,Сулак,42.4,46.25,2927,1991-05-13T15:00:00Z,42.3,-1.525
37461,Сулак,42.4,46.25,2927,1991-05-22T03:00:00Z,22,-1.2333333333333334
37461,Сулак,42.4,46.25,2927,1991-05-28T15:00:00Z,26.2,-1.3
37461,Сулак,42.4,46.25,2927,1992-04-13T18:00:00Z,23.1,-3.5999999999999996
37461,Сулак,42.4,46.25,2927,1992-07-10T06:00:00Z,46.8,-0.7
37461,Сулак,42.4,46.25,2927,1992-09-24T00:00:00Z,20.3,-0.25
37461,Сулак,42.4,46.25,2927,1992-09-25T03:00:00Z,31.3,-1.675
37461,Сулак,42.4,46.25,2927,1992-09-27T06:00:00Z,26.9,-3.375
37461,Сулак,42.4,46.25,2927,1993-04-11T06:00:00Z,26.3,-1.75
37461,Сулак,42.4,46.25,2927,1993-04-19T18:00:00Z,25.6,-1.7750000000000001
37461,Сулак,42.4,46.25,2927,1993-09-21T06:00:00Z,22.6,-3.8
37461,Сулак,42.4,46.25,2927,1994-06-03T06:00:00Z,22.1,-1.875
37461,Сулак,42.4,46.25,2927,1995-04-03T06:00:00Z,55.1,-0.75
37461,Сулак,42.4,46.25,2927,1995-04-03T18:00:00Z,29.1,-0.6
37461,Сулак,42.4,46.25,2927,1995-11-10T18:00:00Z,22.1,-6.575
37461,Сулак,42.4,46.25,2927,2000-04-09T21:00:00Z,23.7,-2.4
37461,Сулак,42.4,46.25,2927,2000-05-08T18:00:00Z,22,-2.15
37461,Сулак,42.4,46.25,2927,2000-06-11T18:00:00Z,32.7,-2.9
37461,Сулак,42.4,46.25,2927,2001-03-24T18:00:00Z,33.1,-4.625
37461,Сулак,42.4,46.25,2927,2001-04-30T21:00:00Z,34.8,-1.125
37461,Сулак,42.4,46.25,2927,2002-01-03T18:00:00Z,34.6,-5.925
37461,Сулак,42.4,46.25,2927,2002-03-27T00:00:00Z,28.3,-2.35
37461,Сулак,42.4,46.25,2927,2002-05-11T18:00:00Z,21.3,-2.625
37461,Сулак,42.4,46.25,2927,2003-10-28T18:00:00Z,29.6,-1.675
37461,Сулак,42.4,46.25,2927,2004-03-06T03:00:00Z,33.8,-1.5
37461,Сулак,42.4,46.25,2927,2004-03-30T12:00:00Z,30.3,-6.3
37461,Сулак,42.4,46.25,2927,2004-04-17T18:00:00Z,25.8,-7.6000000000000005
37461,Сулак,42.4,46.25,2927,2004-11-22T18:00:00Z,32.1,-5.4
37461,Сулак,42.4,46.25,2927,2005-04-27T00:00:00Z,36.3,-0.55
37461,Сулак,42.4,46.25,2927,2005-10-19T21:00:00Z,39.8,-2.45
37461,Сулак,42.4,46.25,2927,2006-11-06T00:00:00Z,50.9,-1.425
37461,Сулак,42.4,46.25,2927,2007-04-18T18:00:00Z,23.9,-0.6
37461,Сулак,42.4,46.25,2927,2007-10-16T21:00:00Z,45.2,-3.125
37461,Сулак,42.4,46.25,2927,2007-10-17T09:00:00Z,20.5,-4.2
37461,Сулак,42.4,46.25,2927,2008-04-17T18:00:00Z,34.7,-5.125
37461,Сулак,42.4,46.25,2927,2009-10-31T12:00:00Z,22.7,-1.5
37461,Сулак,42.4,46.25,2927,2009-11-16T00:00:00Z,20.2,-2.6750000000000003
37461,Сулак,42.4,46.25,2927,2010-03-16T03:00:00Z,35.3,-2.9
37461,Сулак,42.4,46.25,2927,2010-04-23T12:00:00Z,23.6,-2.75
37461,Сулак,42.4,46.25,2927,2011-04-06T18:00:00Z,25.7,-3.3249999999999997
37461,Сулак,42.4,46.25,2927,2011-06-23T18:00:00Z,26.8,-1.075
37461,Сулак,42.4,46.25,2927,2011-10-19T21:00:00Z,26.2,-4.625
37461,Сулак,42.4,46.25,2927,2013-03-18T00:00:00Z,21.1,-2.925
37461,Сулак,42.4,46.25,2927,2015-04-11T00:00:00Z,26.4,-2.4
37461,Сулак,42.4,46.25,2927,2015-04-20T12:00:00Z,20.6,-1.575
37461,Сулак,42.4,46.25,2927,2015-05-14T18:00:00Z,21,-0.55
37470,Дербент,42.1,48.3,-19,1982-12-03T21:00:00Z,21.1,-0.675
37470,Дербент,42.1,48.3,-19,1984-02-14T00:00:00Z,24.2,-1.25
37470,Дербент,42.1,48.3,-19,2012-12-15T18:00:00Z,37.7,-0.475
37472,Махачкала,43.01,47.48,-20,1990-02-20T06:00:00Z,30.7,-1.825
37663,Ахты,41.47,47.75,1016,1992-11-24T18:00:00Z,29.7,-1.15
37663,Ахты,41.47,47.75,1016,2004-02-23T06:00:00Z,27,-0.8500000000000001
37663,Ахты,41.47,47.75,1016,2004-03-06T06:00:00Z,31.7,-2.875
37663,Ахты,41.47,47.75,1016,2004-03-06T18:00:00Z,22.7,-5.1
37663,Ахты,41.47,47.75,1016,2016-01-01T18:00:00Z,20,-7
28064,Леуши,59.62,65.72,70,1990-04-02T18:00:00Z,20.7,-1.075
28064,Леуши,59.62,65.72,70,2004-10-14T18:00:00Z,29.3,-1.075
28138,Бисер,58.52,58.85,463,2013-10-13T18:00:00Z,23.6,-0.225
28144,Верхотурье,58.87,60.78,124,1984-10-10T03:00:00Z,21.299999999999997,-2.85
28255,Туринск,58.05,63.68,101,2014-04-25T18:00:00Z,23.1,-4.375
28312,Дебессы,57.63,53.82,187,2014-10-17T18:00:00Z,23.4,-1.85
28367,Тюмень,57.12,65.43,101,1997-11-06T06:00:00Z,21.6,-4.6
28402,Кильмезь,56.9,51.1,143,2002-05-21T15:00:00Z,27.3,-1.1
28418,Сарапул,56.47,53.73,135,1984-11-01T06:00:00Z,34.5,-2.55
28440,Екатеринбург,56.83,60.63,280,1982-10-02T03:00:00Z,24.9,-1.2
28440,Екатеринбург,56.83,60.63,280,1984-05-02T15:00:00Z,24.3,-0.725
28440,Екатеринбург,56.83,60.63,280,2014-10-17T18:00:00Z,22.9,-3.425
28445,Верхнее_Дуброво,56.7,61.1,286,2000-05-02T03:00:00Z,22.2,-0.1
28537,Дуван,55.7,57.9,337,1981-05-17T00:00:00Z,26.4,-2.4
28561,Памятная,56.02,65.7,66,1988-11-02T18:00:00Z,20.6,-4.825
28573,Ишим,56.1,69.43,82,2016-03-21T06:00:00Z,25.1,-2.8
28630,Златоуст,55.17,59.67,532,1981-05-16T18:00:00Z,26.200000000000003,-1.9249999999999998
28630,Златоуст,55.17,59.67,532,1998-10-07T18:00:00Z,24.8,-4.025
28630,Златоуст,55.17,59.67,532,1998-11-06T00:00:00Z,20.3,-0.1
28698,Омск,55,73.4,121,1993-10-24T06:00:00Z,22,-7.475
28698,Омск,55,73.4,121,2014-10-21T00:00:00Z,23.3,-5.525
28823,Тукан,53.9,57.4,551,1998-12-23T12:00:00Z,22,-5.5
29023,Напас,59.85,81.95,77,1996-05-21T12:00:00Z,23.1,-0.5
29023,Напас,59.85,81.95,77,2009-05-02T15:00:00Z,22.1,-1.975
29111,Средний_Васюган,59.2,78.2,68,1983-05-18T12:00:00Z,22.8,-2.075
29111,Средний_Васюган,59.2,78.2,68,2009-05-02T15:00:00Z,26.7,-1.4
23734,Октябрьское,62.45,66.05,70,2000-04-04T18:00:00Z,23.3,-7
23804,Сыктывкар,61.68,50.78,116,1992-10-24T06:00:00Z,22.1,-5.3
23867,Ларьяк,61.1,80.25,55,1983-05-18T06:00:00Z,21.3,-1.05
23867,Ларьяк,61.1,80.25,55,1994-05-28T03:00:00Z,23.3,-1.1
23891,Байкит,61.67,96.37,256,2001-11-19T15:00:00Z,21.2,-8.025
23921,Ивдель,60.68,60.45,93,2015-10-08T18:00:00Z,24.8,-2.1999999999999997
23933,Ханты-Мансийск,61.02,69.03,44,1980-05-19T03:00:00Z,28.7,-0.425
23933,Ханты-Мансийск,61.02,69.03,44,2007-05-02T15:00:00Z,20.4,-0.6
23966,Ванжиль-Кынак,60.35,84.08,98,2010-05-03T00:00:00Z,20,-0.2
23986,Северо-Енисейский,60.38,93.03,513,2012-05-25T00:00:00Z,29.4,-0.5333333333333333
23986,Северо-Енисейский,60.38,93.03,513,2014-04-11T06:00:00Z,28.2,-1.5
24136,Сухана,68.62,118.33,78,1990-10-29T12:00:00Z,723.1,-88.9
24136,Сухана,68.62,118.33,78,1990-10-30T00:00:00Z,422.2,-50.6
24136,Сухана,68.62,118.33,78,1990-10-31T09:00:00Z,313.5,-63.4
24507,Тура,64.27,100.23,205,2007-05-13T09:00:00Z,24.2,-1.8
24538,Чумпурук,64.23,116.92,137,2008-10-10T15:00:00Z,38.8,-6.55
24606,Кислокан,63.58,103.97,209,2014-04-11T18:00:00Z,24.2,-2.175
24641,Вилюйск,63.78,121.62,111,1985-09-17T15:00:00Z,21.2,-0.5
24713,Наканно,62.88,108.43,246,1989-10-13T03:00:00Z,20.5,-10.2
24802,Стрелка_Чуня,61.7,102.7,357,1998-09-23T03:00:00Z,20.3,-3.175
24802,Стрелка_Чуня,61.7,102.7,357,2007-05-31T00:00:00Z,23.2,-0.875
24982,Уега,60.72,142.78,396,2005-10-13T12:00:00Z,29,-1.325
24982,Уега,60.72,142.78,396,2012-10-06T12:00:00Z,24.1,-0.875
25034,Амбарчик_бухта,69.62,162.3,24,1990-08-30T03:00:00Z,2777.4,-12.8
25034,Амбарчик_бухта,69.62,162.3,24,1990-08-31T03:00:00Z,1651,-38.400000000000006
25034,Амбарчик_бухта,69.62,162.3,24,2003-12-30T12:00:00Z,31.6,-25.6
25034,Амбарчик_бухта,69.62,162.3,24,2003-12-31T00:00:00Z,21.9,-26.875
25138,Островное,68.12,164.17,98,1990-08-14T15:00:00Z,723.1,-25.6
25138,Островное,68.12,164.17,98,1990-08-15T06:00:00Z,2470.2,-57.6
25138,Островное,68.12,164.17,98,1990-08-15T21:00:00Z,3910.1,-38.4
25173,Мыс_Шмидта,68.9,-179.5,2,1980-01-19T09:00:00Z,26,-30.5
25248,Илирней,67.25,168.97,352,1982-12-07T12:00:00Z,23.7,-10
25356,Эньмувеем,66.38,173.33,78,1982-01-20T03:00:00Z,20.6,-2.05
25356,Эньмувеем,66.38,173.33,78,1989-09-24T15:00:00Z,1049.2,-63.474999999999994
25356,Эньмувеем,66.38,173.33,78,1989-09-25T12:00:00Z,415.9,-37.7
25356,Эньмувеем,66.38,173.33,78,1989-09-25T18:00:00Z,422.2,-50.5
25356,Эньмувеем,66.38,173.33,78,1989-09-26T06:00:00Z,614.4,-76.8
25372,"Амгуэма,87км",67,178.9,139,1978-11-10T09:00:00Z,23.099999999999998,-7.025
25372,"Амгуэма,87км",67,178.9,139,1978-12-01T09:00:00Z,24.7,-16.375
25372,"Амгуэма,87км",67,178.9,139,1979-04-17T21:00:00Z,31.599999999999998,-19.075
25372,"Амгуэма,87км",67,178.9,139,1982-12-13T03:00:00Z,21.3,-16.575
25372,"Амгуэма,87км",67,178.9,139,1990-07-17T09:00:00Z,1036.6,-38.4
25372,"Амгуэма,87км",67,178.9,139,1990-07-18T00:00:00Z,1241.4,-64
25372,"Амгуэма,87км",67,178.9,139,1990-07-18T12:00:00Z,1753.4,-42.666666666666664
25372,"Амгуэма,87км",67,178.9,139,1990-07-19T03:00:00Z,620.7,-25.6
25372,"Амгуэма,87км",67,178.9,139,1990-07-19T09:00:00Z,620.7,-12.8
25372,"Амгуэма,87км",67,178.9,139,1990-07-19T15:00:00Z,2169.2999999999997,-57.6
25372,"Амгуэма,87км",67,178.9,139,1990-07-20T03:00:00Z,1235.1,-19.200000000000003
25372,"Амгуэма,87км",67,178.9,139,1990-07-20T15:00:00Z,1759.6999999999998,-76.8
25372,"Амгуэма,87км",67,178.9,139,1990-07-21T06:00:00Z,1132.7,-89.6
25372,"Амгуэма,87км",67,178.9,139,1994-12-28T21:00:00Z,21.2,-23.125
25378,Эгвекинот,66.35,-179.1,21,1988-01-13T06:00:00Z,1759.7,-29.166666666666664
25378,Эгвекинот,66.35,-179.1,21,1988-01-13T21:00:00Z,1446.2,-37.7
25378,Эгвекинот,66.35,-179.1,21,1988-01-14T15:00:00Z,831.8,-50.5
25378,Эгвекинот,66.35,-179.1,21,1988-01-15T03:00:00Z,2066.9,-71.83333333333333
25378,Эгвекинот,66.35,-179.1,21,1988-01-15T15:00:00Z,518.3,-50.5
25378,Эгвекинот,66.35,-179.1,21,2002-04-25T09:00:00Z,22.8,-0.925
25399,Уэлен,66.17,-169.83,5,1990-11-16T21:00:00Z,25.7,-5.6
25428,Омолон,65.23,160.53,260,1988-01-28T03:00:00Z,313.5,-37.7
25428,Омолон,65.23,160.53,260,1988-01-28T12:00:00Z,729.4,-31.3
25428,Омолон,65.23,160.53,260,1988-01-28T21:00:00Z,307.2,-12.1
25428,Омолон,65.23,160.53,260,1988-01-29T09:00:00Z,102.4,-63.4
25428,Омолон,65.23,160.53,260,1988-01-30T12:00:00Z,108.7,-76.2
25428,Омолон,65.23,160.53,260,1988-01-30T18:00:00Z,115,-18.6
25428,Омолон,65.23,160.53,260,2013-10-04T00:00:00Z,26.1,-4.475
25551,Марково,64.68,170.42,25,2013-12-05T12:00:00Z,20.3,-1.675
29570,"Красноярск,опытное_поле",56.03,92.75,277,2016-05-08T21:00:00Z,25.3,-0.44999999999999996
29580,Солянка,56.2,95.3,359,2000-09-27T06:00:00Z,23.2,-0.2
29645,Кемерово,55.25,86.22,148,2009-11-04T12:00:00Z,20.9,-2.7
29752,Ненастная,54.75,88.82,1186,1977-09-30T21:00:00Z,30,-4.125
29752,Ненастная,54.75,88.82,1186,1978-04-08T15:00:00Z,23.1,-3.325
29752,Ненастная,54.75,88.82,1186,1978-05-03T21:00:00Z,24.4,-2.8
29752,Ненастная,54.75,88.82,1186,1978-12-31T15:00:00Z,26.9,-3.2
29752,Ненастная,54.75,88.82,1186,1982-09-22T12:00:00Z,21.2,-1.975
29752,Ненастная,54.75,88.82,1186,1982-09-29T12:00:00Z,25.9,-6.575
29752,Ненастная,54.75,88.82,1186,1983-09-17T00:00:00Z,20.7,-0.55
29752,Ненастная,54.75,88.82,1186,1983-10-30T03:00:00Z,21.9,-1
29752,Ненастная,54.75,88.82,1186,1984-04-24T00:00:00Z,23.2,-7.475
29752,Ненастная,54.75,88.82,1186,1984-11-19T15:00:00Z,20.4,-13.675
29752,Ненастная,54.75,88.82,1186,1984-11-27T15:00:00Z,21.5,-1.325
29752,Ненастная,54.75,88.82,1186,1984-11-28T15:00:00Z,26.1,-13.175
29752,Ненастная,54.75,88.82,1186,1985-10-03T15:00:00Z,21.9,-1.5
29752,Ненастная,54.75,88.82,1186,1985-10-04T03:00:00Z,20.2,-1.775
29752,Ненастная,54.75,88.82,1186,1985-10-05T06:00:00Z,22.1,-1
29752,Ненастная,54.75,88.82,1186,1985-10-05T18:00:00Z,22.1,-1.3
29752,Ненастная,54.75,88.82,1186,1985-10-24T03:00:00Z,29.6,-3.025
29752,Ненастная,54.75,88.82,1186,1985-10-24T15:00:00Z,29.4,-2.8249999999999997
29752,Ненастная,54.75,88.82,1186,1985-10-25T03:00:00Z,31.1,-2.05
29752,Ненастная,54.75,88.82,1186,1985-10-25T15:00:00Z,30.1,-2.7249999999999996
29752,Ненастная,54.75,88.82,1186,1985-10-26T03:00:00Z,28.1,-3.05
29752,Ненастная,54.75,88.82,1186,1985-10-29T15:00:00Z,23.2,-2.075
29752,Ненастная,54.75,88.82,1186,1985-10-30T09:00:00Z,25.6,-0.825
29752,Ненастная,54.75,88.82,1186,1987-11-08T12:00:00Z,21.3,-4.925
29752,Ненастная,54.75,88.82,1186,1987-12-24T15:00:00Z,24.8,-3.65
29752,Ненастная,54.75,88.82,1186,1987-12-25T03:00:00Z,21.7,-2.95
29752,Ненастная,54.75,88.82,1186,1988-01-19T03:00:00Z,26.4,-24.1
29752,Ненастная,54.75,88.82,1186,1989-04-05T15:00:00Z,26.7,-0.875
29752,Ненастная,54.75,88.82,1186,1990-12-03T15:00:00Z,22.2,-3.075
29752,Ненастная,54.75,88.82,1186,1991-10-15T15:00:00Z,22.7,-1.875
29752,Ненастная,54.75,88.82,1186,1993-01-27T15:00:00Z,24,-5.175
29752,Ненастная,54.75,88.82,1186,1993-05-11T03:00:00Z,20.2,-1.525
29752,Ненастная,54.75,88.82,1186,1993-10-20T21:00:00Z,20.7,-5.8
29752,Ненастная,54.75,88.82,1186,1994-04-01T12:00:00Z,35.3,-6.275
29752,Ненастная,54.75,88.82,1186,1995-10-15T15:00:00Z,20.3,-0.75
29752,Ненастная,54.75,88.82,1186,1995-10-17T09:00:00Z,27.3,-1.9
29752,Ненастная,54.75,88.82,1186,1995-12-30T15:00:00Z,22.9,-1.375
29752,Ненастная,54.75,88.82,1186,1996-12-24T15:00:00Z,24.3,-3.1
29752,Ненастная,54.75,88.82,1186,1996-12-26T03:00:00Z,25.8,-6.95
29752,Ненастная,54.75,88.82,1186,1997-10-19T00:00:00Z,30.1,-4.325
29752,Ненастная,54.75,88.82,1186,1997-11-11T03:00:00Z,24.7,-6.25
29752,Ненастная,54.75,88.82,1186,1998-02-24T03:00:00Z,23.6,-12.325
29752,Ненастная,54.75,88.82,1186,1998-04-01T18:00:00Z,22.9,-4.45
29752,Ненастная,54.75,88.82,1186,1998-04-10T18:00:00Z,25.2,-1.275
29752,Ненастная,54.75,88.82,1186,1998-04-13T15:00:00Z,21.3,-5.875
29752,Ненастная,54.75,88.82,1186,1998-04-29T15:00:00Z,32.6,-1
29752,Ненастная,54.75,88.82,1186,1998-10-09T09:00:00Z,26.1,-4.55
29752,Ненастная,54.75,88.82,1186,1998-10-13T15:00:00Z,22.6,-0.5
29752,Ненастная,54.75,88.82,1186,1998-10-31T03:00:00Z,20.7,-1.8
29752,Ненастная,54.75,88.82,1186,1998-11-21T03:00:00Z,23.7,-0.825
29752,Ненастная,54.75,88.82,1186,1998-12-31T03:00:00Z,21.1,-8.95
29752,Ненастная,54.75,88.82,1186,2000-10-21T03:00:00Z,21.3,-4.425
29752,Ненастная,54.75,88.82,1186,2001-02-27T15:00:00Z,22.6,-3.175
29752,Ненастная,54.75,88.82,1186,2001-10-12T15:00:00Z,20.3,-1.35
29752,Ненастная,54.75,88.82,1186,2001-11-05T03:00:00Z,22.8,-2.225
29752,Ненастная,54.75,88.82,1186,2002-01-09T15:00:00Z,21.2,-1.425
29752,Ненастная,54.75,88.82,1186,2002-03-29T03:00:00Z,28.7,-0.6
29752,Ненастная,54.75,88.82,1186,2002-10-14T00:00:00Z,23.3,-5.45
29752,Ненастная,54.75,88.82,1186,2002-11-25T03:00:00Z,22.1,-3.65
29752,Ненастная,54.75,88.82,1186,2004-02-16T15:00:00Z,21.4,-2.15
29752,Ненастная,54.75,88.82,1186,2004-02-17T03:00:00Z,23.5,-4.675
29752,Ненастная,54.75,88.82,1186,2004-03-24T03:00:00Z,21.7,-1.2000000000000002
29752,Ненастная,54.75,88.82,1186,2004-04-16T00:00:00Z,30.9,-3.4000000000000004
29752,Ненастная,54.75,88.82,1186,2004-09-22T00:00:00Z,26.4,-0.5666666666666667
29752,Ненастная,54.75,88.82,1186,2005-09-23T03:00:00Z,25.6,-0.8500000000000001
29752,Ненастная,54.75,88.82,1186,2006-03-29T00:00:00Z,25.4,-4.6499999999999995
29752,Ненастная,54.75,88.82,1186,2007-05-09T03:00:00Z,30.6,-0.47500000000000003
29752,Ненастная,54.75,88.82,1186,2007-05-09T15:00:00Z,21.8,-1.45
29752,Ненастная,54.75,88.82,1186,2008-04-26T09:00:00Z,25.2,-1.75
29752,Ненастная,54.75,88.82,1186,2008-11-08T12:00:00Z,26.4,-2.25
29752,Ненастная,54.75,88.82,1186,2009-05-03T21:00:00Z,26.6,-3.0500000000000003
29752,Ненастная,54.75,88.82,1186,2009-10-16T00:00:00Z,24.3,-1.75
29752,Ненастная,54.75,88.82,1186,2009-10-21T21:00:00Z,21.7,-1.6500000000000001
29752,Ненастная,54.75,88.82,1186,2009-11-04T03:00:00Z,25.9,-0.825
29752,Ненастная,54.75,88.82,1186,2012-10-22T09:00:00Z,20.7,-3.9250000000000003
29752,Ненастная,54.75,88.82,1186,2013-03-15T09:00:00Z,21.6,-3.55
29752,Ненастная,54.75,88.82,1186,2014-10-12T03:00:00Z,21.4,-1.55
29752,Ненастная,54.75,88.82,1186,2015-10-05T09:00:00Z,22.1,-1.15
29752,Ненастная,54.75,88.82,1186,2016-05-12T00:00:00Z,25.6,-0.6333333333333333
29789,Верхняя_Гутара,54.22,96.97,983,2012-05-10T00:00:00Z,25.7,-0.3
29838,Барнаул,53.4,83.5,183,1989-10-11T12:00:00Z,23,-2.525
29858,Неожиданный,53.28,89.07,527,1979-01-06T12:00:00Z,21.3,-9.025
29858,Неожиданный,53.28,89.07,527,1989-12-01T03:00:00Z,23.8,-8.5
29915,Славгород,52.97,78.65,125,1981-05-10T21:00:00Z,22.2,-0.5333333333333333
29939,Бийск-Зональная,52.68,84.95,224,1979-01-01T09:00:00Z,24.2,-9.525
29939,Бийск-Зональная,52.68,84.95,224,2002-03-30T03:00:00Z,29.7,-2.1999999999999997
29974,Оленья_речка,52.8,93.23,1404,1978-04-15T03:00:00Z,23,-4.775
29974,Оленья_речка,52.8,93.23,1404,1978-04-15T15:00:00Z,21,-4.975
29974,Оленья_речка,52.8,93.23,1404,1978-04-16T03:00:00Z,26.1,-3.525
29974,Оленья_речка,52.8,93.23,1404,1978-09-06T00:00:00Z,21.1,-0.1
29974,Оленья_речка,52.8,93.23,1404,1978-10-23T03:00:00Z,24.9,-5.725
29974,Оленья_речка,52.8,93.23,1404,1979-05-02T09:00:00Z,23.9,-3.4
29974,Оленья_речка,52.8,93.23,1404,1979-05-02T21:00:00Z,20.2,-7.55
29974,Оленья_речка,52.8,93.23,1404,1980-10-21T03:00:00Z,20.7,-1.4
29974,Оленья_речка,52.8,93.23,1404,1982-05-14T00:00:00Z,36.9,-1.5666666666666667
29974,Оленья_речка,52.8,93.23,1404,1983-04-22T18:00:00Z,42.4,-1.475
29974,Оленья_речка,52.8,93.23,1404,1985-04-26T09:00:00Z,28.8,-1.8
29974,Оленья_речка,52.8,93.23,1404,1988-04-10T15:00:00Z,23.2,-2.5
29974,Оленья_речка,52.8,93.23,1404,1989-05-28T15:00:00Z,23.1,-2.4
29974,Оленья_речка,52.8,93.23,1404,1990-02-10T03:00:00Z,29.1,-8.525
29974,Оленья_речка,52.8,93.23,1404,1994-10-31T15:00:00Z,24.1,-2.775
29974,Оленья_речка,52.8,93.23,1404,1994-11-01T03:00:00Z,22.6,-1.65
29974,Оленья_речка,52.8,93.23,1404,1995-04-14T15:00:00Z,20.4,-3.7
29974,Оленья_речка,52.8,93.23,1404,1999-10-13T03:00:00Z,22.2,-4.175
29974,Оленья_речка,52.8,93.23,1404,2002-10-21T15:00:00Z,21.2,-2.05
29974,Оленья_речка,52.8,93.23,1404,2008-10-07T21:00:00Z,24.2,-0.425
29974,Оленья_речка,52.8,93.23,1404,2008-11-03T15:00:00Z,22.9,-1.925
29974,Оленья_речка,52.8,93.23,1404,2008-12-07T03:00:00Z,27.4,-7.025
29974,Оленья_речка,52.8,93.23,1404,2008-12-10T03:00:00Z,26.7,-4.675
29974,Оленья_речка,52.8,93.23,1404,2008-12-10T15:00:00Z,24.6,-6.25
29974,Оленья_речка,52.8,93.23,1404,2010-12-06T15:00:00Z,29.5,-7.925
29974,Оленья_речка,52.8,93.23,1404,2013-03-06T15:00:00Z,21.6,-5.75
29974,Оленья_речка,52.8,93.23,1404,2013-12-29T15:00:00Z,22.9,-6.699999999999999
29998,Орлик,52.5,99.8,1376,1992-09-13T00:00:00Z,24.4,-0.2
30069,Перевоз,59,116.92,330,2000-03-30T15:00:00Z,21,-10.4
30356,Таксимо,56.38,114.83,513,1989-06-14T03:00:00Z,2988.5,-72.53333333333333
30356,Таксимо,56.38,114.83,513,1989-06-14T18:00:00Z,1446.1999999999998,-21.333333333333332
30356,Таксимо,56.38,114.83,513,1989-06-15T06:00:00Z,1241.3999999999999,-51.2
30356,Таксимо,56.38,114.83,513,1989-06-15T18:00:00Z,211.1,-64
30356,Таксимо,56.38,114.83,513,1989-06-16T03:00:00Z,518.3,-64
30356,Таксимо,56.38,114.83,513,1989-06-16T12:00:00Z,825.5,-76.8
30372,Чара,56.9,118.27,709,2012-04-24T00:00:00Z,27.4,-0.3
30385,Усть-Нюкжа,56.58,121.48,430,1987-03-23T18:00:00Z,524.6,-44.1
30385,Усть-Нюкжа,56.58,121.48,430,1987-03-24T06:00:00Z,723.1,-88.9
30385,Усть-Нюкжа,56.58,121.48,430,1987-03-25T06:00:00Z,115,-50.5
30385,Усть-Нюкжа,56.58,121.48,430,1987-03-26T03:00:00Z,217.4,-69.7
30385,Усть-Нюкжа,56.58,121.48,430,1987-03-26T12:00:00Z,204.8,-24.599999999999998
30385,Усть-Нюкжа,56.58,121.48,430,1987-09-19T21:00:00Z,1542.3,-25.6
30385,Усть-Нюкжа,56.58,121.48,430,1987-09-20T06:00:00Z,620.7,-64
30385,Усть-Нюкжа,56.58,121.48,430,1987-09-20T12:00:00Z,921.6,-25.6
30385,Усть-Нюкжа,56.58,121.48,430,1987-09-20T21:00:00Z,422.2,-51.2
30385,Усть-Нюкжа,56.58,121.48,430,1990-10-11T18:00:00Z,1542.3,-21.633333333333333
30385,Усть-Нюкжа,56.58,121.48,430,1990-10-12T06:00:00Z,422.2,-21.333333333333336
30385,Усть-Нюкжа,56.58,121.48,430,1990-10-14T18:00:00Z,108.7,-76.8
30385,Усть-Нюкжа,56.58,121.48,430,1990-10-15T09:00:00Z,211.1,-12.8
30385,Усть-Нюкжа,56.58,121.48,430,2008-10-24T03:00:00Z,20.8,-6.3
30393,Чульман,56.83,124.87,855,1978-05-06T15:00:00Z,20.3,-0.9500000000000001
30393,Чульман,56.83,124.87,855,1991-06-15T21:00:00Z,32.2,-0.15000000000000002
30393,Чульман,56.83,124.87,855,1996-09-18T00:00:00Z,25.8,-0.25
30393,Чульман,56.83,124.87,855,1996-09-18T12:00:00Z,24.2,-1.25
30393,Чульман,56.83,124.87,855,1996-09-19T03:00:00Z,23.4,-1.45
30393,Чульман,56.83,124.87,855,1996-10-22T15:00:00Z,26.6,-7.35
30393,Чульман,56.83,124.87,855,2005-08-29T03:00:00Z,20.3,-0.775
